,Date,AwayTeam,HomeTeam,AwayFirst,AwaySecond,AwayThird,AwayFourth,AwayFinal,AwayML,HomeFirst,HomeSecond,HomeThird,HomeFourth,HomeFinal,HomeML,Spread,Favorite,TotalPoints,day,month,year
2416,2014-04-04,Denver,Memphis,18.0,29.0,18.0,27.0,92.0,410.0,24.0,19.0,26.0,31.0,100.0,-535.0,10.0,Home,200.5,4,4,2014.0
2417,2014-04-04,Minnesota,Miami,24.0,28.0,25.0,20.0,122.0,320.0,29.0,23.0,23.0,22.0,121.0,-400.0,8.0,Home,201.0,4,4,2014.0
2418,2014-04-04,Cleveland,Atlanta,23.0,26.0,24.0,25.0,98.0,105.0,39.0,22.0,29.0,27.0,117.0,-125.0,1.5,Home,202.5,4,4,2014.0
2419,2014-04-04,Philadelphia,Boston,23.0,26.0,27.0,35.0,111.0,375.0,17.0,34.0,20.0,31.0,102.0,-480.0,9.0,Home,209.5,4,4,2014.0
2420,2014-04-04,Detroit,Brooklyn,22.0,23.0,24.0,35.0,104.0,410.0,22.0,35.0,34.0,25.0,116.0,-535.0,9.5,Home,206.0,4,4,2014.0
2421,2014-04-04,Washington,NewYork,27.0,12.0,25.0,26.0,90.0,182.0,21.0,22.0,24.0,22.0,89.0,-215.0,5.5,Home,195.5,4,4,2014.0
2422,2014-04-04,Milwaukee,Chicago,15.0,20.0,27.0,28.0,90.0,645.0,27.0,24.0,31.0,20.0,102.0,-950.0,11.5,Home,184.5,4,4,2014.0
2423,2014-04-04,NewOrleans,Utah,23.0,22.0,20.0,31.0,96.0,115.0,25.0,18.0,30.0,27.0,100.0,-135.0,2.0,Home,194.5,4,4,2014.0
2424,2014-04-04,OklahomaCity,Houston,23.0,22.0,39.0,23.0,107.0,125.0,27.0,23.0,32.0,29.0,111.0,-145.0,3.0,Home,214.0,4,4,2014.0
2425,2014-04-04,Phoenix,Portland,28.0,23.0,28.0,30.0,109.0,162.0,26.0,28.0,26.0,13.0,93.0,-190.0,4.5,Home,212.0,4,4,2014.0
2426,2014-04-04,Sacramento,GoldenState,14.0,13.0,23.0,19.0,69.0,370.0,25.0,34.0,25.0,18.0,102.0,-475.0,9.0,Home,198.5,4,4,2014.0
2427,2014-04-04,Dallas,LALakers,27.0,25.0,30.0,25.0,107.0,-410.0,23.0,31.0,24.0,17.0,95.0,330.0,8.5,Away,222.0,4,4,2014.0
2428,2014-04-05,Minnesota,Orlando,26.0,22.0,29.0,15.0,92.0,-135.0,25.0,21.0,26.0,28.0,100.0,115.0,2.0,Away,201.0,5,4,2014.0
2429,2014-04-05,Chicago,Washington,28.0,24.0,24.0,20.0,96.0,115.0,16.0,10.0,35.0,17.0,78.0,-135.0,2.0,Home,184.0,5,4,2014.0
2430,2014-04-05,Brooklyn,Philadelphia,27.0,30.0,24.0,24.0,105.0,-725.0,21.0,21.0,27.0,32.0,101.0,525.0,11.0,Away,207.0,5,4,2014.0
2431,2014-04-05,Boston,Detroit,32.0,33.0,30.0,16.0,111.0,220.0,29.0,26.0,30.0,30.0,115.0,-265.0,6.5,Home,206.5,5,4,2014.0
2432,2014-04-05,Charlotte,Cleveland,17.0,23.0,22.0,20.0,96.0,145.0,21.0,12.0,33.0,16.0,94.0,-170.0,3.5,Home,196.0,5,4,2014.0
2433,2014-04-05,Toronto,Milwaukee,28.0,19.0,28.0,27.0,102.0,-275.0,22.0,34.0,20.0,22.0,98.0,227.0,6.5,Away,196.0,5,4,2014.0
2434,2014-04-06,NewYork,Miami,26.0,24.0,14.0,27.0,91.0,240.0,25.0,23.0,25.0,29.0,102.0,-290.0,6.5,Home,186.5,6,4,2014.0
2435,2014-04-06,LALakers,LAClippers,22.0,27.0,23.0,25.0,97.0,1600.0,25.0,32.0,37.0,26.0,120.0,-4000.0,15.5,Home,224.5,6,4,2014.0
2436,2014-04-06,Atlanta,Indiana,33.0,22.0,24.0,28.0,107.0,319.0,11.0,12.0,36.0,29.0,88.0,-399.0,8.0,Home,186.0,6,4,2014.0
2437,2014-04-06,Dallas,Sacramento,29.0,16.0,23.0,25.0,93.0,-325.0,24.0,24.0,17.0,26.0,91.0,265.0,7.0,Away,201.0,6,4,2014.0
2438,2014-04-06,Denver,Houston,27.0,25.0,36.0,29.0,125.0,565.0,22.0,47.0,19.0,29.0,130.0,-800.0,11.0,Home,222.5,6,4,2014.0
2439,2014-04-06,Memphis,SanAntonio,10.0,28.0,29.0,25.0,92.0,255.0,26.0,28.0,27.0,31.0,112.0,-310.0,7.0,Home,191.0,6,4,2014.0
2440,2014-04-06,Utah,GoldenState,22.0,30.0,21.0,29.0,102.0,621.0,35.0,31.0,35.0,29.0,130.0,-901.0,12.0,Home,197.0,6,4,2014.0
2441,2014-04-06,NewOrleans,Portland,25.0,30.0,14.0,25.0,94.0,447.0,25.0,23.0,29.0,23.0,100.0,-595.0,9.5,Home,205.5,6,4,2014.0
2442,2014-04-06,OklahomaCity,Phoenix,25.0,28.0,38.0,24.0,115.0,-150.0,28.0,34.0,32.0,28.0,122.0,130.0,3.0,Away,211.0,6,4,2014.0
2443,2014-04-08,Brooklyn,Miami,26.0,18.0,18.0,26.0,88.0,280.0,14.0,29.0,22.0,22.0,87.0,-340.0,7.5,Home,192.0,8,4,2014.0
2444,2014-04-08,SanAntonio,Minnesota,19.0,15.0,29.0,28.0,91.0,-305.0,27.0,27.0,31.0,25.0,110.0,250.0,7.5,Away,206.5,8,4,2014.0
2445,2014-04-08,Dallas,Utah,39.0,22.0,20.0,14.0,95.0,-350.0,25.0,21.0,19.0,18.0,83.0,290.0,7.5,Away,200.0,8,4,2014.0
2446,2014-04-08,OklahomaCity,Sacramento,30.0,31.0,24.0,22.0,107.0,-525.0,27.0,22.0,28.0,15.0,92.0,405.0,9.5,Away,200.5,8,4,2014.0
2447,2014-04-08,Houston,LALakers,35.0,31.0,49.0,30.0,145.0,-525.0,26.0,35.0,29.0,40.0,130.0,405.0,9.0,Away,228.0,8,4,2014.0
2448,2014-04-08,Detroit,Atlanta,35.0,23.0,23.0,21.0,102.0,265.0,27.0,25.0,26.0,17.0,95.0,-325.0,7.0,Home,210.0,8,4,2014.0
2449,2014-04-09,Brooklyn,Orlando,22.0,21.0,35.0,33.0,111.0,-210.0,20.0,35.0,28.0,32.0,115.0,180.0,5.0,Away,191.5,9,4,2014.0
2450,2014-04-09,Philadelphia,Toronto,28.0,32.0,29.0,25.0,114.0,1100.0,34.0,34.0,30.0,27.0,125.0,-2000.0,13.5,Home,208.0,9,4,2014.0
2451,2014-04-09,Detroit,Cleveland,18.0,19.0,33.0,30.0,100.0,240.0,31.0,38.0,29.0,24.0,122.0,-290.0,6.5,Home,208.0,9,4,2014.0
2452,2014-04-09,Charlotte,Washington,32.0,22.0,17.0,16.0,94.0,200.0,18.0,23.0,25.0,21.0,88.0,-240.0,5.5,Home,190.0,9,4,2014.0
2453,2014-04-09,Boston,Atlanta,23.0,28.0,26.0,20.0,97.0,260.0,32.0,24.0,14.0,35.0,105.0,-315.0,7.0,Home,204.5,9,4,2014.0
2454,2014-04-09,Indiana,Milwaukee,25.0,28.0,19.0,32.0,104.0,-119.0,25.0,25.0,17.0,35.0,102.0,-101.0,1.0,Away,186.5,9,4,2014.0
2455,2014-04-09,Miami,Memphis,32.0,26.0,22.0,22.0,102.0,175.0,31.0,23.0,26.0,27.0,107.0,-205.0,5.0,Home,180.5,9,4,2014.0
2456,2014-04-09,Chicago,Minnesota,26.0,22.0,27.0,27.0,102.0,-170.0,25.0,28.0,17.0,17.0,87.0,145.0,3.5,Away,192.5,9,4,2014.0
2457,2014-04-09,Phoenix,NewOrleans,23.0,24.0,24.0,23.0,94.0,-475.0,14.0,32.0,18.0,24.0,88.0,370.0,9.0,Away,207.0,9,4,2014.0
2458,2014-04-09,Houston,Denver,18.0,40.0,30.0,28.0,116.0,-130.0,30.0,38.0,37.0,18.0,123.0,110.0,2.0,Away,223.0,9,4,2014.0
2459,2014-04-09,Sacramento,Portland,20.0,26.0,25.0,28.0,99.0,930.0,27.0,29.0,23.0,21.0,100.0,-1600.0,13.5,Home,200.0,9,4,2014.0
2460,2014-04-09,OklahomaCity,LAClippers,29.0,30.0,26.0,22.0,107.0,145.0,22.0,32.0,19.0,28.0,101.0,-170.0,3.5,Home,212.0,9,4,2014.0
2461,2014-04-10,SanAntonio,Dallas,30.0,19.0,34.0,26.0,109.0,105.0,22.0,29.0,21.0,28.0,100.0,-125.0,1.5,Home,201.5,10,4,2014.0
2462,2014-04-10,Denver,GoldenState,15.0,28.0,30.0,27.0,100.0,645.0,28.0,25.0,22.0,24.0,99.0,-950.0,12.0,Home,215.5,10,4,2014.0
2463,2014-04-11,Washington,Orlando,17.0,28.0,22.0,29.0,96.0,-325.0,29.0,22.0,19.0,16.0,86.0,265.0,7.0,Away,194.0,11,4,2014.0
2464,2014-04-11,NewYork,Toronto,24.0,21.0,33.0,30.0,108.0,185.0,26.0,21.0,30.0,23.0,100.0,-220.0,5.0,Home,194.0,11,4,2014.0
2465,2014-04-11,Indiana,Miami,25.0,17.0,20.0,24.0,86.0,227.0,23.0,22.0,31.0,22.0,98.0,-275.0,6.0,Home,181.0,11,4,2014.0
2466,2014-04-11,Atlanta,Brooklyn,16.0,39.0,19.0,19.0,93.0,180.0,23.0,24.0,26.0,15.0,88.0,-210.0,5.0,Home,199.0,11,4,2014.0
2467,2014-04-11,Charlotte,Boston,29.0,26.0,20.0,28.0,103.0,-209.0,28.0,29.0,27.0,22.0,106.0,179.0,5.0,Away,192.0,11,4,2014.0
2468,2014-04-11,NewOrleans,OklahomaCity,23.0,24.0,15.0,32.0,94.0,1500.0,30.0,30.0,27.0,29.0,116.0,-3500.0,15.5,Home,204.5,11,4,2014.0
2469,2014-04-11,Houston,Minnesota,32.0,31.0,21.0,26.0,110.0,-160.0,37.0,22.0,23.0,30.0,112.0,135.0,3.0,Away,215.5,11,4,2014.0
2470,2014-04-11,Detroit,Chicago,28.0,28.0,24.0,18.0,98.0,450.0,17.0,21.0,32.0,36.0,106.0,-600.0,10.0,Home,192.5,11,4,2014.0
2471,2014-04-11,Philadelphia,Memphis,24.0,23.0,17.0,31.0,95.0,1150.0,30.0,27.0,30.0,30.0,117.0,-2200.0,14.5,Home,202.0,11,4,2014.0
2472,2014-04-11,Cleveland,Milwaukee,32.0,37.0,18.0,29.0,116.0,-190.0,37.0,25.0,30.0,27.0,119.0,162.0,4.5,Away,207.0,11,4,2014.0
2473,2014-04-11,Phoenix,SanAntonio,37.0,25.0,19.0,23.0,104.0,140.0,24.0,25.0,37.0,26.0,112.0,-165.0,3.5,Home,205.0,11,4,2014.0
2474,2014-04-11,Portland,Utah,23.0,30.0,23.0,35.0,111.0,-400.0,31.0,20.0,25.0,23.0,99.0,320.0,8.0,Away,198.0,11,4,2014.0
2475,2014-04-11,GoldenState,LALakers,26.0,32.0,25.0,29.0,112.0,-650.0,26.0,17.0,26.0,26.0,95.0,485.0,9.5,Away,222.0,11,4,2014.0
2476,2014-04-12,Sacramento,LAClippers,26.0,21.0,32.0,22.0,101.0,485.0,27.0,29.0,29.0,32.0,117.0,-650.0,10.5,Home,206.0,12,4,2014.0
2477,2014-04-12,Milwaukee,Washington,26.0,26.0,22.0,17.0,91.0,540.0,27.0,28.0,32.0,17.0,104.0,-750.0,11.0,Home,203.5,12,4,2014.0
2478,2014-04-12,Philadelphia,Charlotte,24.0,35.0,19.0,27.0,105.0,760.0,26.0,30.0,31.0,24.0,111.0,-1200.0,12.0,Home,206.5,12,4,2014.0
2479,2014-04-12,Boston,Cleveland,28.0,32.0,29.0,22.0,111.0,370.0,18.0,24.0,16.0,41.0,99.0,-475.0,9.0,Home,206.0,12,4,2014.0
2480,2014-04-12,Miami,Atlanta,23.0,26.0,13.0,23.0,85.0,-260.0,28.0,21.0,20.0,29.0,98.0,215.0,6.5,Away,195.5,12,4,2014.0
2481,2014-04-12,NewOrleans,Houston,20.0,39.0,23.0,22.0,104.0,1350.0,22.0,24.0,26.0,39.0,111.0,-2600.0,15.0,Home,211.5,12,4,2014.0
2482,2014-04-12,Phoenix,Dallas,26.0,31.0,21.0,20.0,98.0,182.0,27.0,19.0,29.0,26.0,101.0,-215.0,5.0,Home,210.5,12,4,2014.0
2483,2014-04-12,Utah,Denver,23.0,21.0,21.0,29.0,94.0,425.0,18.0,16.0,30.0,37.0,101.0,-550.0,9.5,Home,212.0,12,4,2014.0
2484,2014-04-13,Chicago,NewYork,22.0,17.0,25.0,25.0,89.0,-160.0,19.0,26.0,32.0,23.0,100.0,135.0,3.0,Away,185.0,13,4,2014.0
2485,2014-04-13,Toronto,Detroit,42.0,21.0,24.0,29.0,116.0,-300.0,26.0,23.0,37.0,21.0,107.0,250.0,7.0,Away,206.0,13,4,2014.0
2486,2014-04-13,Orlando,Brooklyn,28.0,21.0,21.0,18.0,88.0,595.0,25.0,21.0,33.0,18.0,97.0,-850.0,11.5,Home,195.0,13,4,2014.0
2487,2014-04-13,OklahomaCity,Indiana,21.0,24.0,21.0,31.0,97.0,-120.0,22.0,25.0,27.0,28.0,102.0,100.0,1.0,Away,192.0,13,4,2014.0
2488,2014-04-13,GoldenState,Portland,19.0,33.0,23.0,30.0,117.0,155.0,23.0,21.0,32.0,29.0,119.0,-180.0,4.0,Home,207.5,13,4,2014.0
2489,2014-04-13,Minnesota,Sacramento,28.0,24.0,24.0,27.0,103.0,-135.0,30.0,17.0,28.0,31.0,106.0,115.0,2.0,Away,208.0,13,4,2014.0
2490,2014-04-13,Memphis,LALakers,23.0,30.0,34.0,15.0,102.0,-1100.0,27.0,25.0,17.0,21.0,90.0,720.0,12.0,Away,209.5,13,4,2014.0
2491,2014-04-14,Boston,Philadelphia,33.0,17.0,34.0,24.0,108.0,-150.0,33.0,34.0,19.0,27.0,113.0,130.0,3.0,Away,212.5,14,4,2014.0
2492,2014-04-14,Miami,Washington,26.0,22.0,17.0,28.0,93.0,192.0,27.0,43.0,28.0,16.0,114.0,-230.0,5.5,Home,190.0,14,4,2014.0
2493,2014-04-14,Milwaukee,Toronto,19.0,27.0,23.0,31.0,100.0,485.0,32.0,27.0,25.0,26.0,110.0,-650.0,10.5,Home,204.5,14,4,2014.0
2494,2014-04-14,Charlotte,Atlanta,26.0,18.0,21.0,30.0,95.0,-210.0,24.0,26.0,30.0,13.0,93.0,180.0,5.0,Away,195.0,14,4,2014.0
2495,2014-04-14,OklahomaCity,NewOrleans,21.0,25.0,23.0,20.0,89.0,-400.0,23.0,22.0,25.0,31.0,101.0,320.0,8.5,Away,204.0,14,4,2014.0
2496,2014-04-14,SanAntonio,Houston,21.0,22.0,25.0,30.0,98.0,200.0,30.0,20.0,26.0,28.0,104.0,-240.0,5.5,Home,212.0,14,4,2014.0
2497,2014-04-14,Orlando,Chicago,21.0,23.0,26.0,25.0,95.0,525.0,26.0,31.0,24.0,27.0,108.0,-725.0,10.5,Home,182.0,14,4,2014.0
2498,2014-04-14,LALakers,Utah,23.0,34.0,29.0,33.0,119.0,227.0,30.0,21.0,35.0,18.0,104.0,-275.0,6.5,Home,215.0,14,4,2014.0
2499,2014-04-14,Memphis,Phoenix,24.0,22.0,21.0,30.0,97.0,160.0,14.0,28.0,25.0,24.0,91.0,-185.0,4.0,Home,194.5,14,4,2014.0
2500,2014-04-14,Minnesota,GoldenState,42.0,22.0,28.0,28.0,120.0,285.0,28.0,34.0,35.0,33.0,130.0,-345.0,7.5,Home,213.5,14,4,2014.0
2501,2014-04-15,NewYork,Brooklyn,29.0,26.0,28.0,26.0,109.0,265.0,18.0,25.0,24.0,31.0,98.0,-325.0,7.5,Home,194.0,15,4,2014.0
2502,2014-04-15,Denver,LAClippers,26.0,20.0,34.0,25.0,105.0,450.0,38.0,25.0,25.0,29.0,117.0,-600.0,10.5,Home,221.5,15,4,2014.0
2503,2014-04-16,Dallas,Memphis,24.0,29.0,20.0,20.0,105.0,116.0,29.0,22.0,24.0,18.0,106.0,-137.0,2.0,Home,190.0,16,4,2014.0
2504,2014-04-16,Atlanta,Milwaukee,29.0,29.0,24.0,29.0,111.0,135.0,39.0,24.0,20.0,20.0,103.0,-160.0,3.0,Home,204.5,16,4,2014.0
2505,2014-04-16,Utah,Minnesota,31.0,20.0,29.0,27.0,136.0,620.0,17.0,31.0,22.0,37.0,130.0,-900.0,11.5,Home,211.0,16,4,2014.0
2506,2014-04-16,Houston,NewOrleans,30.0,20.0,28.0,22.0,100.0,130.0,28.0,25.0,27.0,25.0,105.0,-150.0,3.0,Home,209.0,16,4,2014.0
2507,2014-04-16,Detroit,OklahomaCity,30.0,25.0,32.0,24.0,111.0,1100.0,28.0,26.0,25.0,33.0,112.0,-2100.0,14.5,Home,212.5,16,4,2014.0
2508,2014-04-16,LALakers,SanAntonio,33.0,18.0,35.0,27.0,113.0,365.0,23.0,28.0,24.0,25.0,100.0,-465.0,9.0,Home,216.0,16,4,2014.0
2509,2014-04-16,Washington,Boston,38.0,30.0,23.0,27.0,118.0,-375.0,24.0,32.0,19.0,27.0,102.0,305.0,8.0,Away,198.0,16,4,2014.0
2510,2014-04-16,Brooklyn,Cleveland,21.0,28.0,15.0,21.0,85.0,335.0,33.0,18.0,30.0,33.0,114.0,-425.0,8.5,Home,197.5,16,4,2014.0
2511,2014-04-16,Philadelphia,Miami,29.0,26.0,29.0,16.0,100.0,204.0,27.0,24.0,15.0,21.0,87.0,-243.0,6.0,Home,207.5,16,4,2014.0
2512,2014-04-16,Indiana,Orlando,25.0,21.0,29.0,26.0,101.0,150.0,20.0,20.0,22.0,24.0,86.0,-175.0,4.0,Home,187.0,16,4,2014.0
2513,2014-04-16,Chicago,Charlotte,21.0,18.0,21.0,20.0,86.0,105.0,16.0,27.0,16.0,21.0,91.0,-125.0,1.5,Home,180.5,16,4,2014.0
2514,2014-04-16,Toronto,NewYork,28.0,29.0,17.0,18.0,92.0,-250.0,21.0,23.0,30.0,21.0,95.0,210.0,6.0,Away,198.5,16,4,2014.0
2515,2014-04-16,Phoenix,Sacramento,21.0,26.0,24.0,33.0,104.0,-141.0,24.0,23.0,27.0,25.0,99.0,121.0,2.5,Away,208.5,16,4,2014.0
2516,2014-04-16,GoldenState,Denver,36.0,30.0,22.0,28.0,116.0,295.0,27.0,25.0,28.0,32.0,112.0,-364.0,8.0,Home,209.5,16,4,2014.0
2517,2014-04-16,LAClippers,Portland,29.0,23.0,33.0,19.0,104.0,149.0,37.0,31.0,14.0,28.0,110.0,-175.0,4.0,Home,207.0,16,4,2014.0
2518,2014-04-19,Brooklyn,Toronto,29.0,21.0,17.0,27.0,94.0,150.0,21.0,25.0,16.0,25.0,87.0,-175.0,3.5,Home,191.0,19,4,2014.0
2519,2014-04-19,Memphis,OklahomaCity,16.0,18.0,31.0,21.0,86.0,329.0,29.0,27.0,13.0,31.0,100.0,-409.0,8.0,Home,190.5,19,4,2014.0
2520,2014-04-19,Atlanta,Indiana,28.0,22.0,30.0,21.0,101.0,335.0,22.0,28.0,16.0,27.0,93.0,-425.0,8.5,Home,185.5,19,4,2014.0
2521,2014-04-19,GoldenState,LAClippers,24.0,28.0,35.0,22.0,109.0,300.0,29.0,23.0,27.0,26.0,105.0,-370.0,7.5,Home,211.0,19,4,2014.0
2522,2014-04-20,Dallas,SanAntonio,12.0,32.0,21.0,20.0,85.0,435.0,21.0,22.0,22.0,25.0,90.0,-575.0,9.0,Home,202.5,20,4,2014.0
2523,2014-04-20,Charlotte,Miami,23.0,19.0,23.0,23.0,88.0,485.0,19.0,30.0,23.0,27.0,99.0,-650.0,10.5,Home,185.5,20,4,2014.0
2524,2014-04-20,Washington,Chicago,24.0,24.0,24.0,30.0,102.0,162.0,22.0,32.0,21.0,18.0,93.0,-189.0,4.5,Home,177.5,20,4,2014.0
2525,2014-04-20,Portland,Houston,27.0,21.0,25.0,33.0,122.0,182.0,20.0,29.0,30.0,27.0,120.0,-215.0,5.0,Home,216.0,20,4,2014.0
2526,2014-04-21,Memphis,OklahomaCity,24.0,22.0,22.0,31.0,111.0,255.0,16.0,27.0,22.0,34.0,105.0,-310.0,6.5,Home,190.0,21,4,2014.0
2527,2014-04-21,GoldenState,LAClippers,20.0,21.0,32.0,25.0,98.0,330.0,31.0,36.0,38.0,33.0,138.0,-410.0,8.0,Home,212.5,21,4,2014.0
2528,2014-04-22,Atlanta,Indiana,26.0,26.0,13.0,20.0,85.0,295.0,21.0,27.0,31.0,22.0,101.0,-360.0,7.5,Home,186.5,22,4,2014.0
2529,2014-04-22,Brooklyn,Toronto,19.0,20.0,27.0,29.0,95.0,185.0,21.0,24.0,19.0,36.0,100.0,-220.0,5.0,Home,190.5,22,4,2014.0
2530,2014-04-22,Washington,Chicago,31.0,25.0,14.0,21.0,101.0,189.0,20.0,29.0,26.0,16.0,99.0,-225.0,5.0,Home,180.0,22,4,2014.0
2531,2014-04-23,Charlotte,Miami,19.0,28.0,25.0,25.0,97.0,432.0,29.0,28.0,22.0,22.0,101.0,-563.0,9.5,Home,187.5,23,4,2014.0
2532,2014-04-23,Dallas,SanAntonio,24.0,32.0,32.0,25.0,113.0,295.0,23.0,28.0,24.0,17.0,92.0,-360.0,7.5,Home,201.5,23,4,2014.0
2533,2014-04-23,Portland,Houston,23.0,30.0,30.0,29.0,112.0,264.0,31.0,22.0,24.0,28.0,105.0,-324.0,7.0,Home,215.5,23,4,2014.0
2534,2014-04-24,Indiana,Atlanta,24.0,14.0,20.0,27.0,85.0,-130.0,24.0,15.0,28.0,31.0,98.0,110.0,2.0,Away,187.0,24,4,2014.0
2535,2014-04-24,OklahomaCity,Memphis,18.0,18.0,25.0,24.0,95.0,-150.0,24.0,20.0,27.0,14.0,98.0,130.0,2.5,Away,190.0,24,4,2014.0
2536,2014-04-24,LAClippers,GoldenState,24.0,22.0,29.0,23.0,98.0,-150.0,21.0,22.0,21.0,32.0,96.0,130.0,3.0,Away,212.0,24,4,2014.0
2537,2014-04-25,Toronto,Brooklyn,23.0,22.0,21.0,32.0,98.0,189.0,19.0,30.0,28.0,25.0,102.0,-225.0,5.0,Home,190.5,25,4,2014.0
2538,2014-04-25,Chicago,Washington,28.0,20.0,24.0,28.0,100.0,125.0,30.0,21.0,18.0,28.0,97.0,-145.0,2.5,Home,180.5,25,4,2014.0
2539,2014-04-25,Houston,Portland,35.0,19.0,27.0,29.0,121.0,120.0,24.0,31.0,23.0,32.0,116.0,-140.0,2.5,Home,214.0,25,4,2014.0
2540,2014-04-26,Indiana,Atlanta,29.0,13.0,24.0,25.0,91.0,-140.0,22.0,26.0,17.0,23.0,88.0,120.0,2.5,Away,189.0,26,4,2014.0
2541,2014-04-26,SanAntonio,Dallas,34.0,20.0,20.0,34.0,108.0,-175.0,27.0,32.0,18.0,32.0,109.0,150.0,3.5,Away,200.0,26,4,2014.0
2542,2014-04-26,Miami,Charlotte,23.0,35.0,28.0,12.0,98.0,-200.0,27.0,19.0,19.0,20.0,85.0,170.0,4.5,Away,187.0,26,4,2014.0
2543,2014-04-26,OklahomaCity,Memphis,15.0,27.0,22.0,16.0,92.0,-170.0,18.0,17.0,17.0,28.0,89.0,145.0,3.0,Away,188.0,26,4,2014.0
2544,2014-04-27,Chicago,Washington,18.0,22.0,22.0,27.0,89.0,120.0,28.0,27.0,27.0,16.0,98.0,-140.0,2.5,Home,183.5,27,4,2014.0
2545,2014-04-27,LAClippers,GoldenState,24.0,24.0,23.0,26.0,97.0,-125.0,39.0,27.0,23.0,29.0,118.0,105.0,1.5,Away,210.0,27,4,2014.0
2546,2014-04-27,Toronto,Brooklyn,35.0,16.0,16.0,20.0,87.0,153.0,22.0,22.0,23.0,12.0,79.0,-178.0,4.0,Home,193.0,27,4,2014.0
2547,2014-04-27,Houston,Portland,29.0,32.0,23.0,22.0,120.0,155.0,23.0,28.0,28.0,27.0,123.0,-180.0,4.0,Home,214.0,27,4,2014.0
2548,2014-04-28,Miami,Charlotte,26.0,26.0,32.0,25.0,109.0,-375.0,27.0,27.0,17.0,27.0,98.0,305.0,7.5,Away,187.5,28,4,2014.0
2549,2014-04-28,Atlanta,Indiana,20.0,41.0,26.0,20.0,107.0,290.0,21.0,19.0,27.0,30.0,97.0,-355.0,7.0,Home,186.0,28,4,2014.0
2550,2014-04-28,SanAntonio,Dallas,18.0,32.0,23.0,20.0,93.0,-182.0,23.0,13.0,29.0,24.0,89.0,157.0,4.5,Away,200.0,28,4,2014.0
2551,2014-04-29,Washington,Chicago,23.0,18.0,20.0,14.0,75.0,150.0,15.0,26.0,11.0,17.0,69.0,-175.0,3.5,Home,183.0,29,4,2014.0
2552,2014-04-29,Memphis,OklahomaCity,30.0,25.0,21.0,14.0,100.0,305.0,25.0,18.0,27.0,20.0,99.0,-375.0,7.5,Home,185.5,29,4,2014.0
2553,2014-04-29,GoldenState,LAClippers,21.0,29.0,22.0,31.0,103.0,265.0,31.0,24.0,22.0,36.0,113.0,-325.0,7.0,Home,208.5,29,4,2014.0
2554,2014-04-30,Brooklyn,Toronto,25.0,19.0,25.0,44.0,113.0,120.0,28.0,34.0,29.0,24.0,115.0,-140.0,2.5,Home,189.0,30,4,2014.0
2555,2014-04-30,Dallas,SanAntonio,26.0,23.0,22.0,32.0,103.0,265.0,27.0,31.0,21.0,30.0,109.0,-325.0,6.5,Home,196.5,30,4,2014.0
2556,2014-04-30,Portland,Houston,27.0,21.0,29.0,21.0,98.0,185.0,30.0,26.0,26.0,26.0,108.0,-220.0,4.5,Home,214.5,30,4,2014.0
2557,2014-05-01,Indiana,Atlanta,20.0,24.0,20.0,31.0,95.0,115.0,22.0,17.0,28.0,21.0,88.0,-135.0,2.0,Home,188.0,1,5,2014.0
2558,2014-05-01,OklahomaCity,Memphis,25.0,31.0,26.0,22.0,104.0,-146.0,17.0,24.0,20.0,23.0,84.0,126.0,2.5,Away,184.5,1,5,2014.0
2559,2014-05-02,Toronto,Brooklyn,19.0,22.0,18.0,24.0,83.0,175.0,34.0,26.0,19.0,18.0,97.0,-205.0,4.5,Home,192.5,2,5,2014.0
2560,2014-05-02,SanAntonio,Dallas,26.0,26.0,29.0,30.0,111.0,-161.0,34.0,24.0,18.0,37.0,113.0,137.0,3.0,Away,197.0,2,5,2014.0
2561,2014-05-02,Houston,Portland,29.0,29.0,21.0,19.0,98.0,165.0,28.0,28.0,22.0,21.0,99.0,-195.0,4.0,Home,212.0,2,5,2014.0
2562,2014-05-03,Atlanta,Indiana,23.0,13.0,27.0,17.0,80.0,235.0,24.0,23.0,24.0,21.0,92.0,-285.0,6.5,Home,184.5,3,5,2014.0
2563,2014-05-03,Memphis,OklahomaCity,36.0,22.0,23.0,28.0,109.0,465.0,27.0,34.0,33.0,26.0,120.0,-625.0,9.5,Home,185.5,3,5,2014.0
2564,2014-05-03,GoldenState,LAClippers,32.0,32.0,20.0,37.0,121.0,270.0,22.0,34.0,31.0,39.0,126.0,-330.0,7.0,Home,207.5,3,5,2014.0
2565,2014-05-04,Brooklyn,Toronto,26.0,35.0,20.0,23.0,104.0,125.0,28.0,25.0,20.0,30.0,103.0,-145.0,3.0,Home,189.0,4,5,2014.0
2566,2014-05-04,Dallas,SanAntonio,23.0,23.0,22.0,28.0,96.0,275.0,35.0,33.0,26.0,25.0,119.0,-335.0,7.0,Home,197.5,4,5,2014.0
2567,2014-05-05,Washington,Indiana,28.0,28.0,13.0,33.0,102.0,162.0,15.0,28.0,19.0,34.0,96.0,-190.0,4.5,Home,183.5,5,5,2014.0
2568,2014-05-05,LAClippers,OklahomaCity,39.0,30.0,35.0,18.0,122.0,195.0,25.0,27.0,26.0,27.0,105.0,-235.0,5.5,Home,213.5,5,5,2014.0
2569,2014-05-06,Brooklyn,Miami,20.0,23.0,23.0,20.0,86.0,320.0,22.0,24.0,33.0,28.0,107.0,-400.0,8.0,Home,192.0,6,5,2014.0
